user_id,item_id,scene_id,slot_id,shown,allowed_by_rules,outcome,timestamp,country,age_bucket,content_sensitivity
U00070,B0066,S016,SL0023,1,1,view,2026-01-22T23:04:00+00:00,IN,18-24,medium
U00059,B0055,S012,SL0033,1,0,no_action,2026-01-20T04:13:00+00:00,US,18-24,low
U00129,B0004,S016,SL0014,1,1,no_action,2026-01-22T16:19:00+00:00,US,25-34,medium
U00473,B0024,S010,SL0033,1,1,click,2026-01-17T01:30:00+00:00,US,18-24,medium
U00191,B0062,S002,SL0054,1,0,no_action,2026-01-02T13:25:00+00:00,AE,25-34,medium
U00350,B0069,S014,SL0021,1,1,view,2026-01-25T18:53:00+00:00,US,45+,low
U00108,B0004,S011,SL0052,1,1,click,2026-01-13T11:12:00+00:00,US,13-17,medium
U00201,B0057,S015,SL0051,1,1,no_action,2026-01-22T11:51:00+00:00,EU,13-17,medium
U00015,B0016,S016,SL0037,1,0,no_action,2026-01-30T13:45:00+00:00,IN,18-24,medium
U00646,B0053,S009,SL0055,1,1,view,2026-01-16T23:35:00+00:00,EU,25-34,low
U00374,B0068,S014,SL0051,1,1,no_action,2026-01-24T19:57:00+00:00,US,35-44,low
U00141,B0032,S018,SL0042,1,0,no_action,2026-01-21T09:25:00+00:00,IN,18-24,low
U00421,B0024,S008,SL0056,1,1,no_action,2026-01-22T23:39:00+00:00,IN,13-17,medium
U00747,B0044,S001,SL0060,1,1,view,2026-01-15T04:59:00+00:00,US,18-24,low
U00660,B0034,S006,SL0020,1,1,view,2026-01-26T05:17:00+00:00,IN,18-24,medium
U00708,B0024,S015,SL0047,1,1,view,2026-01-03T20:21:00+00:00,EU,25-34,medium
U00325,B0029,S021,SL0029,1,1,view,2026-01-05T04:00:00+00:00,EU,18-24,low
U00289,B0065,S020,SL0050,1,1,view,2026-01-17T13:02:00+00:00,IN,25-34,medium
U00253,B0005,S024,SL0009,1,1,view,2026-01-09T01:34:00+00:00,IN,18-24,low
U00245,B0005,S014,SL0031,1,1,no_action,2026-01-26T05:55:00+00:00,IN,13-17,low
U00736,B0039,S027,SL0035,1,0,no_action,2026-01-15T10:11:00+00:00,IN,25-34,low
U00110,B0034,S030,SL0029,1,0,no_action,2026-01-03T06:09:00+00:00,AE,18-24,medium
U00682,B0060,S001,SL0057,1,1,click,2026-01-26T20:15:00+00:00,US,13-17,low
U00734,B0009,S005,SL0022,1,1,no_action,2026-01-30T21:34:00+00:00,IN,25-34,low
U00676,B0031,S012,SL0037,1,0,no_action,2026-01-04T22:25:00+00:00,IN,25-34,low
U00503,B0041,S014,SL0030,1,0,no_action,2026-01-11T01:43:00+00:00,AE,35-44,low
U00685,B0008,S007,SL0031,1,1,add_to_cart,2026-01-08T12:55:00+00:00,IN,25-34,low
U00026,B0004,S009,SL0036,1,1,no_action,2026-01-05T12:07:00+00:00,US,13-17,low
U00654,B0011,S002,SL0034,1,1,no_action,2026-01-05T06:35:00+00:00,US,45+,medium
U00409,B0008,S028,SL0033,1,1,view,2026-01-01T23:38:00+00:00,US,18-24,low
U00767,B0067,S024,SL0056,1,1,no_action,2026-01-18T21:03:00+00:00,US,13-17,low
U00069,B0051,S006,SL0013,1,0,no_action,2026-01-07T15:12:00+00:00,US,13-17,medium
U00745,B0060,S013,SL0009,1,1,view,2026-01-13T16:03:00+00:00,IN,25-34,low
U00460,B0027,S016,SL0027,1,1,no_action,2026-01-01T14:25:00+00:00,IN,45+,medium
U00084,B0008,S014,SL0051,1,1,no_action,2026-01-26T03:07:00+00:00,US,25-34,low
U00408,B0033,S013,SL0030,1,1,no_action,2026-01-22T11:50:00+00:00,EU,25-34,low
U00030,B0003,S017,SL0022,1,1,view,2026-01-20T06:43:00+00:00,IN,18-24,medium
U00067,B0035,S028,SL0033,1,1,view,2026-01-25T00:56:00+00:00,IN,35-44,low
U00426,B0006,S016,SL0058,1,1,view,2026-01-20T05:45:00+00:00,EU,45+,medium
U00653,B0066,S017,SL0004,1,1,no_action,2026-01-28T13:51:00+00:00,IN,35-44,medium
U00087,B0043,S008,SL0038,1,0,no_action,2026-01-14T23:19:00+00:00,EU,18-24,medium
U00210,B0030,S014,SL0044,1,0,no_action,2026-01-25T16:06:00+00:00,IN,25-34,low
U00314,B0065,S021,SL0023,1,1,view,2026-01-15T10:27:00+00:00,IN,45+,low
U00434,B0008,S018,SL0059,1,1,no_action,2026-01-30T17:51:00+00:00,EU,25-34,low
U00001,B0001,S015,SL0034,1,0,no_action,2026-01-15T20:28:00+00:00,EU,35-44,medium
U00512,B0043,S022,SL0012,1,0,no_action,2026-01-23T12:31:00+00:00,EU,45+,low
U00399,B0025,S007,SL0026,1,1,view,2026-01-02T04:39:00+00:00,IN,18-24,low
U00770,B0025,S001,SL0053,1,1,no_action,2026-01-04T08:19:00+00:00,IN,25-34,low
U00242,B0026,S010,SL0053,1,1,no_action,2026-01-15T01:52:00+00:00,EU,25-34,medium
U00396,B0018,S008,SL0013,1,0,no_action,2026-01-18T20:43:00+00:00,IN,18-24,medium
U00066,B0044,S028,SL0022,1,1,no_action,2026-01-28T01:32:00+00:00,IN,45+,low
U00734,B0035,S008,SL0004,1,1,click,2026-01-03T22:07:00+00:00,IN,25-34,medium
U00668,B0023,S028,SL0007,1,1,no_action,2026-01-08T15:46:00+00:00,AE,18-24,low
U00284,B0028,S013,SL0045,1,1,no_action,2026-01-10T21:05:00+00:00,US,35-44,low
U00369,B0021,S022,SL0033,1,1,no_action,2026-01-03T03:15:00+00:00,US,35-44,low
U00686,B0047,S018,SL0052,1,0,hide_ad,2026-01-25T20:29:00+00:00,US,13-17,low
U00237,B0011,S001,SL0001,1,0,no_action,2026-01-15T20:21:00+00:00,IN,18-24,low
U00189,B0024,S028,SL0051,1,1,click,2026-01-04T11:09:00+00:00,EU,18-24,low
U00194,B0043,S015,SL0038,1,0,no_action,2026-01-26T16:35:00+00:00,EU,18-24,medium
U00566,B0067,S017,SL0006,1,1,no_action,2026-01-29T06:47:00+00:00,IN,25-34,medium
U00169,B0024,S008,SL0040,1,1,view,2026-01-22T22:31:00+00:00,US,25-34,medium
U00071,B0005,S006,SL0001,1,0,no_action,2026-01-28T08:30:00+00:00,US,35-44,medium
U00133,B0049,S002,SL0057,1,1,view,2026-01-20T14:22:00+00:00,IN,18-24,medium
U00789,B0027,S016,SL0054,1,1,view,2026-01-07T10:00:00+00:00,EU,18-24,medium
U00699,B0037,S010,SL0020,1,1,view,2026-01-31T02:25:00+00:00,IN,18-24,medium
U00764,B0026,S013,SL0016,1,0,no_action,2026-01-20T19:42:00+00:00,US,45+,low
U00222,B0007,S030,SL0003,1,0,no_action,2026-01-24T13:16:00+00:00,IN,35-44,medium
U00354,B0017,S020,SL0013,1,0,no_action,2026-01-20T15:59:00+00:00,IN,18-24,medium
U00393,B0043,S023,SL0035,1,0,no_action,2026-01-15T15:29:00+00:00,IN,35-44,low
U00420,B0010,S020,SL0051,1,0,hide_ad,2026-01-08T16:52:00+00:00,AE,13-17,medium
U00022,B0009,S006,SL0011,1,1,view,2026-01-17T21:47:00+00:00,IN,25-34,medium
U00479,B0034,S020,SL0018,1,1,view,2026-01-16T02:02:00+00:00,IN,35-44,medium
U00032,B0018,S027,SL0016,1,0,no_action,2026-01-09T10:33:00+00:00,AE,25-34,low
U00221,B0042,S030,SL0030,1,1,no_action,2026-01-22T06:25:00+00:00,US,45+,medium
U00234,B0025,S002,SL0002,1,1,no_action,2026-01-22T08:21:00+00:00,IN,45+,medium
U00540,B0046,S001,SL0056,1,0,no_action,2026-01-21T19:48:00+00:00,EU,18-24,low
U00718,B0059,S030,SL0011,1,0,no_action,2026-01-17T09:23:00+00:00,US,45+,medium
U00559,B0014,S023,SL0042,1,1,click,2026-01-26T15:34:00+00:00,IN,25-34,low
U00349,B0047,S001,SL0031,1,0,hide_ad,2026-01-21T03:32:00+00:00,IN,25-34,low
U00421,B0016,S026,SL0027,1,0,no_action,2026-01-18T18:37:00+00:00,IN,13-17,low
U00410,B0055,S029,SL0015,1,0,no_action,2026-01-02T07:44:00+00:00,AE,18-24,low
U00119,B0044,S008,SL0031,1,1,view,2026-01-20T20:24:00+00:00,IN,18-24,medium
U00766,B0068,S007,SL0031,1,1,view,2026-01-30T14:03:00+00:00,US,25-34,low
U00736,B0050,S023,SL0020,1,1,no_action,2026-01-30T15:22:00+00:00,IN,25-34,low
U00193,B0070,S010,SL0028,1,0,no_action,2026-01-17T07:10:00+00:00,US,35-44,medium
U00093,B0027,S004,SL0052,1,1,no_action,2026-01-03T07:28:00+00:00,IN,18-24,high
U00133,B0070,S021,SL0033,1,1,no_action,2026-01-13T14:28:00+00:00,IN,18-24,low
U00504,B0055,S017,SL0034,1,1,no_action,2026-01-02T12:42:00+00:00,IN,18-24,medium
U00024,B0044,S009,SL0028,1,1,no_action,2026-01-27T00:00:00+00:00,EU,25-34,low
U00083,B0040,S010,SL0050,1,1,view,2026-01-08T19:21:00+00:00,EU,45+,medium
U00519,B0022,S015,SL0032,1,1,click,2026-01-12T02:12:00+00:00,US,35-44,medium
U00117,B0043,S007,SL0060,1,0,no_action,2026-01-24T10:59:00+00:00,EU,13-17,low
U00056,B0023,S002,SL0013,1,0,no_action,2026-01-11T15:48:00+00:00,EU,25-34,medium
U00017,B0032,S020,SL0029,1,0,no_action,2026-01-14T19:00:00+00:00,IN,45+,medium
U00565,B0049,S009,SL0060,1,1,view,2026-01-15T22:16:00+00:00,IN,25-34,low
U00291,B0040,S013,SL0002,1,1,no_action,2026-01-03T08:20:00+00:00,EU,18-24,low
U00228,B0044,S010,SL0053,1,1,view,2026-01-16T09:43:00+00:00,IN,18-24,medium
U00512,B0021,S005,SL0054,1,1,click,2026-01-06T13:54:00+00:00,EU,45+,low
U00137,B0049,S017,SL0026,1,0,no_action,2026-01-02T18:11:00+00:00,AE,45+,medium
U00418,B0052,S019,SL0015,1,1,view,2026-01-20T01:36:00+00:00,EU,25-34,medium
U00388,B0063,S016,SL0055,1,1,view,2026-01-06T09:33:00+00:00,AE,45+,medium
U00540,B0054,S016,SL0016,1,0,no_action,2026-01-07T02:42:00+00:00,EU,18-24,medium
U00500,B0039,S022,SL0040,1,0,no_action,2026-01-29T16:57:00+00:00,IN,18-24,low
U00541,B0061,S002,SL0021,1,1,no_action,2026-01-08T05:28:00+00:00,AE,13-17,medium
U00171,B0056,S024,SL0001,1,0,no_action,2026-01-12T15:49:00+00:00,US,18-24,low
U00113,B0056,S025,SL0059,1,0,hide_ad,2026-01-16T23:01:00+00:00,US,45+,low
U00428,B0041,S005,SL0023,1,0,no_action,2026-01-09T11:15:00+00:00,EU,25-34,low
U00046,B0016,S030,SL0039,1,0,no_action,2026-01-05T22:17:00+00:00,EU,45+,medium
U00364,B0016,S014,SL0030,1,0,no_action,2026-01-07T15:24:00+00:00,US,18-24,low
U00501,B0019,S011,SL0045,1,0,no_action,2026-01-05T15:14:00+00:00,EU,18-24,medium
U00657,B0068,S009,SL0004,1,0,no_action,2026-01-02T04:31:00+00:00,EU,18-24,low
U00523,B0005,S030,SL0009,1,0,no_action,2026-01-17T19:21:00+00:00,US,13-17,medium
U00796,B0022,S017,SL0055,1,1,click,2026-01-07T00:37:00+00:00,US,25-34,medium
U00446,B0044,S030,SL0023,1,1,view,2026-01-04T14:36:00+00:00,EU,18-24,medium
U00357,B0009,S022,SL0020,1,1,no_action,2026-01-15T21:47:00+00:00,EU,13-17,low
U00197,B0048,S014,SL0015,1,1,add_to_cart,2026-01-13T11:32:00+00:00,IN,25-34,low
U00539,B0040,S001,SL0043,1,0,hide_ad,2026-01-20T09:55:00+00:00,US,35-44,low
U00649,B0037,S028,SL0002,1,1,click,2026-01-28T11:02:00+00:00,IN,25-34,low
U00257,B0027,S007,SL0046,1,1,click,2026-01-21T16:12:00+00:00,EU,45+,low
U00061,B0029,S024,SL0040,1,1,click,2026-01-23T03:57:00+00:00,IN,35-44,low
U00009,B0015,S004,SL0038,1,1,no_action,2026-01-18T18:30:00+00:00,US,25-34,high
U00506,B0066,S026,SL0001,1,1,add_to_cart,2026-01-30T00:01:00+00:00,EU,45+,low
U00531,B0049,S001,SL0010,1,1,no_action,2026-01-30T00:00:00+00:00,IN,35-44,low
U00097,B0064,S004,SL0053,1,1,no_action,2026-01-11T11:17:00+00:00,IN,18-24,high
U00019,B0008,S009,SL0055,1,1,view,2026-01-21T19:18:00+00:00,EU,25-34,low
U00524,B0034,S024,SL0040,1,1,no_action,2026-01-11T12:14:00+00:00,IN,35-44,low
U00319,B0029,S030,SL0004,1,1,click,2026-01-03T11:43:00+00:00,US,18-24,medium
U00335,B0023,S008,SL0032,1,0,no_action,2026-01-21T03:20:00+00:00,US,45+,medium
U00210,B0021,S018,SL0034,1,1,no_action,2026-01-20T16:39:00+00:00,IN,25-34,low
U00575,B0028,S023,SL0027,1,1,click,2026-01-22T14:03:00+00:00,EU,45+,low
U00596,B0013,S027,SL0048,1,0,no_action,2026-01-18T16:17:00+00:00,US,18-24,low
U00042,B0070,S008,SL0027,1,0,no_action,2026-01-13T15:17:00+00:00,EU,35-44,medium
U00072,B0058,S004,SL0039,1,1,view,2026-01-14T18:53:00+00:00,IN,13-17,high
U00445,B0005,S024,SL0019,1,0,no_action,2026-01-02T03:03:00+00:00,US,18-24,low
U00483,B0037,S002,SL0043,1,1,no_action,2026-01-04T22:00:00+00:00,IN,18-24,medium
U00116,B0037,S027,SL0041,1,1,no_action,2026-01-30T03:43:00+00:00,EU,45+,low
U00127,B0018,S013,SL0046,1,0,no_action,2026-01-18T21:34:00+00:00,US,18-24,low
U00546,B0059,S016,SL0037,1,1,view,2026-01-19T14:09:00+00:00,IN,25-34,medium
U00364,B0007,S015,SL0049,1,0,no_action,2026-01-24T08:47:00+00:00,US,18-24,medium
U00096,B0008,S013,SL0019,1,1,no_action,2026-01-17T13:02:00+00:00,IN,45+,low
U00488,B0049,S001,SL0007,1,0,no_action,2026-01-17T11:16:00+00:00,US,18-24,low
U00059,B0007,S005,SL0058,1,0,no_action,2026-01-28T15:41:00+00:00,US,18-24,low
U00185,B0007,S011,SL0051,1,0,no_action,2026-01-09T00:23:00+00:00,EU,18-24,medium
U00571,B0051,S008,SL0023,1,0,no_action,2026-01-03T16:07:00+00:00,US,13-17,medium
U00178,B0008,S025,SL0043,1,1,click,2026-01-12T22:49:00+00:00,AE,18-24,low
U00051,B0057,S030,SL0044,1,1,view,2026-01-30T04:45:00+00:00,US,18-24,medium
U00768,B0033,S007,SL0015,1,1,no_action,2026-01-02T11:07:00+00:00,US,13-17,low
U00180,B0052,S022,SL0027,1,1,no_action,2026-01-03T08:20:00+00:00,EU,18-24,low
U00412,B0012,S016,SL0005,1,1,no_action,2026-01-03T15:59:00+00:00,IN,35-44,medium
U00660,B0058,S024,SL0007,1,1,view,2026-01-12T23:51:00+00:00,IN,18-24,low
U00792,B0016,S023,SL0051,1,0,no_action,2026-01-04T04:03:00+00:00,IN,13-17,low
U00648,B0022,S025,SL0055,1,0,no_action,2026-01-13T04:14:00+00:00,IN,25-34,low
U00272,B0004,S029,SL0018,1,1,view,2026-01-15T14:41:00+00:00,US,25-34,low
U00684,B0005,S018,SL0048,1,1,view,2026-01-18T06:11:00+00:00,IN,18-24,low
U00011,B0029,S028,SL0031,1,1,no_action,2026-01-11T22:20:00+00:00,IN,13-17,low
U00261,B0034,S014,SL0011,1,0,no_action,2026-01-24T19:09:00+00:00,US,45+,low
U00160,B0064,S002,SL0017,1,1,view,2026-01-29T12:34:00+00:00,EU,25-34,medium
U00423,B0016,S011,SL0027,1,0,no_action,2026-01-11T14:25:00+00:00,US,45+,medium
U00714,B0050,S021,SL0058,1,1,view,2026-01-14T08:19:00+00:00,AE,35-44,low
U00619,B0052,S001,SL0052,1,1,no_action,2026-01-22T05:57:00+00:00,US,45+,low
U00799,B0006,S025,SL0033,1,1,no_action,2026-01-13T08:37:00+00:00,EU,35-44,low
U00110,B0006,S025,SL0045,1,1,view,2026-01-19T08:27:00+00:00,AE,18-24,low
U00602,B0016,S007,SL0043,1,0,no_action,2026-01-04T19:27:00+00:00,EU,13-17,low
U00580,B0053,S026,SL0040,1,1,no_action,2026-01-15T11:42:00+00:00,US,18-24,low
U00366,B0050,S024,SL0059,1,1,view,2026-01-07T05:01:00+00:00,IN,35-44,low
U00078,B0054,S011,SL0049,1,0,no_action,2026-01-25T15:21:00+00:00,IN,18-24,medium
U00084,B0035,S028,SL0003,1,1,view,2026-01-24T16:03:00+00:00,US,25-34,low
U00731,B0062,S016,SL0020,1,1,no_action,2026-01-08T12:26:00+00:00,US,18-24,medium
U00237,B0059,S014,SL0004,1,1,view,2026-01-25T18:21:00+00:00,IN,18-24,low
U00510,B0070,S018,SL0051,1,0,no_action,2026-01-17T17:19:00+00:00,US,45+,low
U00757,B0051,S030,SL0005,1,0,no_action,2026-01-18T15:59:00+00:00,US,45+,medium
U00395,B0003,S020,SL0055,1,1,view,2026-01-29T19:05:00+00:00,US,35-44,medium
U00168,B0061,S016,SL0015,1,1,view,2026-01-10T04:23:00+00:00,EU,18-24,medium
U00388,B0027,S020,SL0004,1,1,view,2026-01-06T02:30:00+00:00,AE,45+,medium
U00184,B0069,S023,SL0020,1,1,view,2026-01-20T03:27:00+00:00,US,25-34,low
U00146,B0041,S006,SL0055,1,0,no_action,2026-01-07T20:21:00+00:00,US,18-24,medium
U00649,B0027,S016,SL0022,1,1,no_action,2026-01-26T13:48:00+00:00,IN,25-34,medium
U00277,B0034,S021,SL0058,1,0,no_action,2026-01-30T07:38:00+00:00,US,25-34,low
U00548,B0004,S006,SL0052,1,1,click,2026-01-13T23:17:00+00:00,US,18-24,medium
U00582,B0012,S023,SL0024,1,1,no_action,2026-01-22T17:33:00+00:00,IN,13-17,low
U00440,B0051,S001,SL0024,1,1,no_action,2026-01-24T11:22:00+00:00,IN,18-24,low
U00433,B0062,S001,SL0054,1,0,no_action,2026-01-27T18:05:00+00:00,IN,18-24,low
U00145,B0052,S012,SL0036,1,0,hide_ad,2026-01-29T21:48:00+00:00,IN,18-24,low
U00424,B0057,S019,SL0004,1,1,no_action,2026-01-16T00:29:00+00:00,US,25-34,medium
U00602,B0030,S004,SL0037,1,1,no_action,2026-01-04T04:29:00+00:00,EU,13-17,high
U00157,B0067,S013,SL0042,1,1,no_action,2026-01-22T01:09:00+00:00,US,35-44,low
U00186,B0060,S006,SL0014,1,1,view,2026-01-15T17:55:00+00:00,IN,45+,medium
U00553,B0041,S027,SL0029,1,0,no_action,2026-01-06T07:06:00+00:00,US,18-24,low
U00786,B0015,S023,SL0020,1,1,no_action,2026-01-20T00:12:00+00:00,IN,45+,low
U00314,B0005,S029,SL0030,1,1,no_action,2026-01-26T03:11:00+00:00,IN,45+,low
U00663,B0052,S012,SL0043,1,1,no_action,2026-01-24T21:12:00+00:00,US,18-24,low
U00147,B0031,S018,SL0055,1,0,no_action,2026-01-15T03:58:00+00:00,US,25-34,low
U00456,B0029,S011,SL0056,1,1,click,2026-01-14T20:25:00+00:00,US,35-44,medium
U00756,B0002,S012,SL0038,1,1,no_action,2026-01-16T20:11:00+00:00,US,35-44,low
U00354,B0032,S017,SL0024,1,0,no_action,2026-01-02T04:10:00+00:00,IN,18-24,medium
U00406,B0055,S029,SL0054,1,0,no_action,2026-01-15T00:36:00+00:00,EU,13-17,low
U00125,B0052,S027,SL0031,1,1,view,2026-01-09T09:06:00+00:00,US,18-24,low
U00423,B0036,S009,SL0011,1,1,no_action,2026-01-23T16:56:00+00:00,US,45+,low
U00469,B0037,S010,SL0013,1,1,no_action,2026-01-26T11:13:00+00:00,US,25-34,medium
U00786,B0042,S015,SL0043,1,1,no_action,2026-01-21T01:10:00+00:00,IN,45+,medium
U00161,B0001,S023,SL0033,1,0,no_action,2026-01-04T01:58:00+00:00,US,25-34,low
U00294,B0040,S011,SL0015,1,0,no_action,2026-01-24T13:55:00+00:00,US,18-24,medium
U00518,B0014,S002,SL0028,1,0,no_action,2026-01-31T09:15:00+00:00,EU,13-17,medium
U00755,B0065,S005,SL0010,1,1,no_action,2026-01-19T22:08:00+00:00,IN,18-24,low
U00191,B0010,S012,SL0054,1,0,no_action,2026-01-18T08:22:00+00:00,AE,25-34,low
U00556,B0065,S027,SL0053,1,1,no_action,2026-01-12T08:04:00+00:00,US,13-17,low
U00704,B0057,S021,SL0058,1,1,view,2026-01-14T06:34:00+00:00,EU,18-24,low
U00507,B0039,S008,SL0036,1,0,no_action,2026-01-26T11:36:00+00:00,US,25-34,medium
U00342,B0010,S018,SL0023,1,0,hide_ad,2026-01-23T14:35:00+00:00,AE,35-44,low
U00188,B0021,S024,SL0009,1,1,no_action,2026-01-04T17:03:00+00:00,US,13-17,low
U00231,B0013,S009,SL0035,1,0,no_action,2026-01-23T08:50:00+00:00,US,25-34,low
U00042,B0016,S023,SL0033,1,0,no_action,2026-01-24T07:36:00+00:00,EU,35-44,low
U00122,B0006,S020,SL0027,1,1,no_action,2026-01-05T21:45:00+00:00,IN,35-44,medium
U00351,B0032,S021,SL0039,1,0,no_action,2026-01-26T14:34:00+00:00,IN,18-24,low
U00113,B0011,S004,SL0024,1,1,no_action,2026-01-21T22:47:00+00:00,US,45+,high
U00009,B0021,S004,SL0054,1,1,no_action,2026-01-28T16:40:00+00:00,US,25-34,high
U00555,B0049,S014,SL0056,1,0,no_action,2026-01-31T07:37:00+00:00,US,35-44,low
U00057,B0044,S013,SL0012,1,1,no_action,2026-01-28T16:42:00+00:00,IN,35-44,low
U00113,B0058,S010,SL0003,1,0,no_action,2026-01-20T03:52:00+00:00,US,45+,medium
U00477,B0017,S028,SL0012,1,0,no_action,2026-01-11T01:31:00+00:00,IN,18-24,low
U00738,B0034,S008,SL0017,1,0,no_action,2026-01-25T17:39:00+00:00,US,35-44,medium
U00580,B0010,S011,SL0044,1,1,no_action,2026-01-27T11:11:00+00:00,US,18-24,medium
U00027,B0039,S002,SL0014,1,0,no_action,2026-01-13T10:12:00+00:00,IN,25-34,medium
U00135,B0056,S001,SL0025,1,0,no_action,2026-01-27T15:17:00+00:00,IN,35-44,low
U00593,B0049,S010,SL0026,1,0,no_action,2026-01-03T18:30:00+00:00,US,13-17,medium
U00587,B0056,S022,SL0043,1,0,no_action,2026-01-12T12:48:00+00:00,US,25-34,low
U00313,B0063,S018,SL0029,1,1,click,2026-01-31T09:34:00+00:00,US,25-34,low
U00760,B0064,S021,SL0012,1,1,no_action,2026-01-16T23:22:00+00:00,IN,35-44,low
U00711,B0038,S023,SL0050,1,1,no_action,2026-01-24T11:32:00+00:00,AE,18-24,low
U00595,B0034,S018,SL0039,1,0,no_action,2026-01-18T12:30:00+00:00,US,35-44,low
U00599,B0027,S014,SL0048,1,1,view,2026-01-04T19:27:00+00:00,AE,25-34,low
U00628,B0007,S011,SL0013,1,0,no_action,2026-01-23T02:02:00+00:00,US,13-17,medium
U00119,B0031,S002,SL0057,1,0,no_action,2026-01-08T11:25:00+00:00,IN,18-24,medium
U00561,B0060,S010,SL0026,1,1,no_action,2026-01-29T18:38:00+00:00,US,25-34,medium
U00752,B0055,S015,SL0030,1,0,no_action,2026-01-02T18:06:00+00:00,US,18-24,medium
U00180,B0023,S007,SL0055,1,0,no_action,2026-01-05T18:44:00+00:00,EU,18-24,low
U00012,B0023,S005,SL0039,1,1,view,2026-01-10T09:51:00+00:00,AE,13-17,low
U00289,B0036,S018,SL0014,1,1,no_action,2026-01-29T07:35:00+00:00,IN,25-34,low
U00216,B0036,S015,SL0042,1,1,no_action,2026-01-06T12:04:00+00:00,EU,18-24,medium
U00760,B0017,S030,SL0014,1,0,no_action,2026-01-30T19:17:00+00:00,IN,35-44,medium
U00357,B0061,S025,SL0024,1,1,view,2026-01-17T20:00:00+00:00,EU,13-17,low
U00529,B0043,S024,SL0043,1,0,no_action,2026-01-04T19:51:00+00:00,EU,18-24,low
U00786,B0050,S015,SL0042,1,1,add_to_cart,2026-01-30T12:59:00+00:00,IN,45+,medium
U00632,B0067,S020,SL0015,1,1,click,2026-01-10T01:24:00+00:00,EU,25-34,medium
U00600,B0051,S027,SL0003,1,1,add_to_cart,2026-01-06T01:08:00+00:00,IN,18-24,low
U00775,B0037,S018,SL0034,1,1,click,2026-01-06T02:03:00+00:00,US,13-17,low
U00552,B0014,S008,SL0002,1,0,no_action,2026-01-26T22:08:00+00:00,US,35-44,medium
U00186,B0058,S022,SL0035,1,1,no_action,2026-01-15T19:07:00+00:00,IN,45+,low
U00582,B0006,S004,SL0026,1,1,no_action,2026-01-18T16:12:00+00:00,IN,13-17,high
U00258,B0028,S016,SL0052,1,1,no_action,2026-01-30T15:12:00+00:00,US,18-24,medium
U00265,B0035,S026,SL0057,1,1,no_action,2026-01-20T12:28:00+00:00,AE,18-24,low
U00516,B0058,S026,SL0004,1,0,no_action,2026-01-18T18:40:00+00:00,US,25-34,low
U00253,B0048,S024,SL0053,1,1,purchase,2026-01-14T04:10:00+00:00,IN,18-24,low
U00020,B0020,S018,SL0056,1,1,no_action,2026-01-09T10:04:00+00:00,IN,18-24,low
U00800,B0060,S011,SL0037,1,1,view,2026-01-03T18:41:00+00:00,EU,18-24,medium
U00457,B0018,S008,SL0041,1,0,no_action,2026-01-07T15:03:00+00:00,AE,35-44,medium
U00537,B0019,S015,SL0011,1,1,click,2026-01-24T18:16:00+00:00,IN,18-24,medium
U00647,B0030,S017,SL0052,1,0,no_action,2026-01-13T03:31:00+00:00,US,45+,medium
U00508,B0038,S010,SL0001,1,0,no_action,2026-01-14T17:32:00+00:00,EU,25-34,medium
U00489,B0044,S008,SL0027,1,1,click,2026-01-30T14:44:00+00:00,IN,25-34,medium
U00634,B0061,S024,SL0058,1,1,no_action,2026-01-05T22:27:00+00:00,IN,18-24,low
U00237,B0032,S017,SL0009,1,0,no_action,2026-01-13T00:19:00+00:00,IN,18-24,medium
U00663,B0026,S015,SL0025,1,0,no_action,2026-01-28T22:54:00+00:00,US,18-24,medium
U00580,B0020,S025,SL0052,1,1,view,2026-01-24T22:59:00+00:00,US,18-24,low
U00146,B0025,S030,SL0059,1,1,no_action,2026-01-18T18:25:00+00:00,US,18-24,medium
U00117,B0036,S022,SL0025,1,1,no_action,2026-01-07T03:23:00+00:00,EU,13-17,low
U00704,B0030,S024,SL0010,1,1,no_action,2026-01-05T08:54:00+00:00,EU,18-24,low
U00716,B0031,S009,SL0033,1,0,no_action,2026-01-26T11:50:00+00:00,US,18-24,low
U00795,B0029,S026,SL0042,1,1,no_action,2026-01-09T11:57:00+00:00,US,35-44,low
U00081,B0033,S022,SL0024,1,1,no_action,2026-01-22T14:26:00+00:00,IN,18-24,low
U00717,B0025,S017,SL0045,1,1,view,2026-01-06T03:02:00+00:00,IN,13-17,medium
U00691,B0057,S004,SL0005,1,1,no_action,2026-01-26T16:52:00+00:00,US,13-17,high
U00615,B0031,S016,SL0010,1,0,no_action,2026-01-05T12:40:00+00:00,US,18-24,medium
U00399,B0064,S020,SL0014,1,1,view,2026-01-04T21:37:00+00:00,IN,18-24,medium
U00407,B0045,S006,SL0017,1,0,no_action,2026-01-05T06:39:00+00:00,US,25-34,medium
U00343,B0004,S010,SL0058,1,1,click,2026-01-07T02:39:00+00:00,EU,35-44,medium
U00024,B0066,S024,SL0037,1,1,purchase,2026-01-14T18:28:00+00:00,EU,25-34,low
U00401,B0060,S019,SL0036,1,1,no_action,2026-01-27T10:10:00+00:00,US,25-34,medium
U00190,B0005,S008,SL0049,1,0,no_action,2026-01-03T20:10:00+00:00,US,35-44,medium
U00161,B0040,S026,SL0031,1,0,hide_ad,2026-01-25T10:33:00+00:00,US,25-34,low
U00045,B0066,S026,SL0034,1,1,no_action,2026-01-24T16:37:00+00:00,EU,13-17,low
